book,text,label
OOP_s_pom_ Python.pdf,pygwidgets в примере программы   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   231,1
OOP_s_pom_ Python.pdf,Важность последовательного API   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   231,1
OOP_s_pom_ Python.pdf,Выводы    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   231,1
OOP_s_pom_ Python.pdf,12   Подробное содержание ,1
OOP_s_pom_ Python.pdf," Часть III. Инкапсуляция, полиморфизм ",1
OOP_s_pom_ Python.pdf,и наследование ,1
OOP_s_pom_ Python.pdf,233,1
OOP_s_pom_ Python.pdf,8. Инкапсуляция   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   235,1
OOP_s_pom_ Python.pdf,Инкапсуляция с помощью функций   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   236,1
OOP_s_pom_ Python.pdf,Инкапсуляция с помощью объектов   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   237,1
OOP_s_pom_ Python.pdf,Объекты владеют своими данными   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   237,1
OOP_s_pom_ Python.pdf,Интерпретации инкапсуляции   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   238,1
OOP_s_pom_ Python.pdf,Прямой доступ и почему его следует избегать   . . . . . . . . . . . . . . . . . . . . . . . .   238,1
OOP_s_pom_ Python.pdf,Строгая интерпретация с помощью геттеров и сеттеров   . . . . . . . . . . .   244,1
OOP_s_pom_ Python.pdf,Безопасный прямой доступ    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   246,1
OOP_s_pom_ Python.pdf,Делаем переменные экземпляра более закрытыми  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   247,1
OOP_s_pom_ Python.pdf,Неявно закрытый   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   247,1
OOP_s_pom_ Python.pdf,Более явно закрытый   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   248,1
OOP_s_pom_ Python.pdf,Декораторы и @property   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   249,1
OOP_s_pom_ Python.pdf,Инкапсуляция в классах pygwidgets    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   254,1
OOP_s_pom_ Python.pdf,История из реального мира   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   255,1
OOP_s_pom_ Python.pdf,Абстракция  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   257,1
OOP_s_pom_ Python.pdf,Выводы    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   260,1
OOP_s_pom_ Python.pdf,9. Полиморфизм    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   263,1
OOP_s_pom_ Python.pdf,Отправляем сообщения объектам реального мира   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   264,1
OOP_s_pom_ Python.pdf,Классический пример полиморфизма в программировании   . . . . . . . . . . . . . . . . . . . .   265,1
OOP_s_pom_ Python.pdf,"Пример, использующий фигуры pygame   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   266",1
OOP_s_pom_ Python.pdf,Класс квадратной формы   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   267,1
OOP_s_pom_ Python.pdf,Класс круглой и треугольной формы    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   268,1
OOP_s_pom_ Python.pdf,"Основная программа, создающая фигуры   . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   272",1
OOP_s_pom_ Python.pdf,Расширяем шаблон   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   274,1
OOP_s_pom_ Python.pdf,pygwidgets проявляет полиморфизм   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   275,1
OOP_s_pom_ Python.pdf,Полиморфизм для операторов   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   276,1
OOP_s_pom_ Python.pdf,Магические методы   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   277,1
OOP_s_pom_ Python.pdf,Магические методы оператора сравнения     . . . . . . . . . . . . . . . . . . . . . . . . . . . .   278,1
OOP_s_pom_ Python.pdf,Магические методы в классе Rectangle     . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   280,1
OOP_s_pom_ Python.pdf,Использование магических методов основной программой   . . . . .   282,1
OOP_s_pom_ Python.pdf,Магические методы математических операторов    . . . . . . . . . . . . . . . . . . .   284,1
OOP_s_pom_ Python.pdf,Векторный пример   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   285,1
OOP_s_pom_ Python.pdf,Создаем строковое представление значений в объекте    . . . . . . . . . . . . . . . . . . . . . . . . . .   288,1
OOP_s_pom_ Python.pdf,Класс Fraction с магическими методами   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   291,1
OOP_s_pom_ Python.pdf,Выводы    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   295,1
OOP_s_pom_ Python.pdf,10. Наследование    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   297,1
OOP_s_pom_ Python.pdf,Наследование в объектно- ориентированном программировании   . . . . . . . . . . . . .   298,1
OOP_s_pom_ Python.pdf,Реализуем наследование   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   300,1
OOP_s_pom_ Python.pdf,Пример работника и менеджера   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   301,1
OOP_s_pom_ Python.pdf,Базовый класс: работник   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   301,1
OOP_s_pom_ Python.pdf,Подкласс: менеджер  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   302,1
OOP_s_pom_ Python.pdf,Тестовый код    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   305,1
OOP_s_pom_ Python.pdf,Представление клиента о подклассе   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   306,1
OOP_s_pom_ Python.pdf,Примеры наследования из реального мира   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   307,1
OOP_s_pom_ Python.pdf,InputNumber   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   308,1
OOP_s_pom_ Python.pdf,DisplayMoney   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   311,1
OOP_s_pom_ Python.pdf,Пример использования   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   314,1
OOP_s_pom_ Python.pdf,Наследование нескольких классов от одного базового класса   . . . . . . . . . . . . . . . . .   317,1
OOP_s_pom_ Python.pdf,Подробное содержание    13,1
OOP_s_pom_ Python.pdf, Абстрактные классы и методы   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   323,1
OOP_s_pom_ Python.pdf,Как pygwidgets применяет наследование   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   327,1
OOP_s_pom_ Python.pdf,Иерархия классов   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   329,1
OOP_s_pom_ Python.pdf,Сложность программирования с наследованием   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   331,1
OOP_s_pom_ Python.pdf,Выводы    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   333,1
OOP_s_pom_ Python.pdf,"11. Управление памятью, используемой объектами    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   335",1
OOP_s_pom_ Python.pdf,Жизненный цикл объекта    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   335,1
OOP_s_pom_ Python.pdf,Подсчет ссылок   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   336,1
OOP_s_pom_ Python.pdf,Сбор мусора   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   343,1
OOP_s_pom_ Python.pdf,Переменные класса   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   343,1
OOP_s_pom_ Python.pdf,Константы переменных класса    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   344,1
OOP_s_pom_ Python.pdf,Переменные класса для подсчета   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   345,1
OOP_s_pom_ Python.pdf,Собираем все воедино: пример программы «Шары»   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   347,1
OOP_s_pom_ Python.pdf,Модуль констант   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   349,1
OOP_s_pom_ Python.pdf,Код основной программы    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   350,1
OOP_s_pom_ Python.pdf,Менеджер шаров   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   353,1
OOP_s_pom_ Python.pdf,Класс шаров и объекты   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   356,1
OOP_s_pom_ Python.pdf,Управляем памятью: слоты   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   359,1
OOP_s_pom_ Python.pdf,Выводы    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   362,1
OOP_s_pom_ Python.pdf,Часть IV. Использование ООП в разработке игр ,1
OOP_s_pom_ Python.pdf,363,1
OOP_s_pom_ Python.pdf,12. Карточные игры   . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   365,1
OOP_s_pom_ Python.pdf,Класс Card    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   366,1
OOP_s_pom_ Python.pdf,Класс Deck    . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   369,1
